name,code,childrenUrl,comment,url
"ABF Numarul mediu de membri componenti ai unei gospodarii dupa structura ocupatiilor membrilor si principalele categorii sociale, pe medii de rezidenta",BUF103J,matrix,,matrix
"ABF Numarul mediu de membri componenti ai unei gospodarii pe principalele categorii sociale, pe macroregiuni si regiuni de dezvoltare
",BUF103K,matrix,,matrix
"AIG Veniturile totale medii lunare pe o gospodarie , pe categorii de venituri si principalele categorii sociale, pe medii de rezidenta",BUF104G,matrix,,matrix
"ABF Veniturile totale medii lunare pe o gospodarie , pe categorii de venituri si principalele categorii sociale, pe medii de rezidenta",BUF104I,matrix,,matrix
"ABF Veniturile totale medii lunare pe o gospodarie, pe categorii de venituri si principalele categorii sociale, pe macroregiuni si regiuni de dezvoltare",BUF104J,matrix,,matrix
"AIG Veniturile totale medii lunare pe o persoana pe categorii de venituri si principalele categorii sociale, pe medii de rezidenta",BUF105G,matrix,,matrix
"ABF Veniturile totale medii lunare pe o persoana pe categorii de venituri si principalele categorii sociale, pe medii de rezidenta",BUF105I,matrix,,matrix
"ABF Veniturile totale medii lunare pe o persoana, pe categorii de gospodarii, pe macroregiuni si regiuni de dezvoltare",BUF105J,matrix,,matrix
ABF Venituri totale medii lunare ale gospodariilor dupa numarul persoanelor din componenta pe o persoana,BUF105K,matrix,,matrix
"ABF Structura veniturilor totale ale gospodariilor, pe categorii de venituri si numarul persoanelor din componenta
",BUF105L,matrix,,matrix
"AIG Cheltuielile totale medii lunare pe o gospodarie pe categorii de cheltuieli si principalele categorii sociale, pe medii de rezidenta",BUF106G,matrix,,matrix
"ABF Cheltuielile totale medii lunare pe o gospodarie pe categorii de cheltuieli si principalele categorii sociale, pe medii de rezidenta",BUF106I,matrix,,matrix
"ABF Cheltuielile totale medii lunare pe o gospodarie pe categorii de cheltuieli si principalele categorii sociale, pe macroregiuni si regiuni de dezvoltare",BUF106J,matrix,,matrix
"AIG Cheltuielile totale medii lunare pe o persoana pe categorii de cheltuieli si principalele categorii sociale, pe medii de rezidenta",BUF107G,matrix,,matrix
"ABF Cheltuielile totale medii lunare pe o persoana pe categorii de cheltuieli si principalele categorii sociale, pe medii de rezidenta",BUF107I,matrix,,matrix
ABF Cheltuielile totale medii lunare ale gospodariilor dupa numarul persoanelor din componenta pe o persoana,BUF107J,matrix,,matrix
"ABF Cheltuielile totale medii lunare pe o persoana, pe categorii de gospodarii, pe macroregiuni si regiuni de dezvoltare
",BUF107K,matrix,,matrix
"AIG Cheltuielile totale de consum medii lunare pe o gospodarie, pe categorii de cheltuieli si principalele categorii sociale, pe medii de rezidenta",BUF108H,matrix,,matrix
"ABF Cheltuielile totale de consum medii lunare pe o gospodarie, pe categorii de cheltuieli si principalele categorii sociale, pe medii de rezidenta",BUF108I,matrix,,matrix
"ABF Cheltuielile totale de consum medii lunare pe o gospodarie, pe categorii de cheltuieli si principalele categorii sociale, pe macroregiuni si regiuni de dezvoltare",BUF108J,matrix,,matrix
"AIG Structura cheltuielilor totale de consum  pe o gospodarie pe categorii de cheltuieli si principalele categorii sociale, pe medii de rezidenta",BUF109G,matrix,,matrix
"ABF Structura cheltuielilor totale de consum  pe o gospodarie, pe categorii de cheltuieli si principalele categorii sociale, pe medii de rezidenta",BUF109I,matrix,,matrix
ABF Structura cheltuielilor totale ale gospodariilor pe categorii de cheltuieli si dupa numarul persoanelor din componenta,BUF109J,matrix,,matrix
"AIG Consumul mediu lunar de produse alimentare pe o persoana, pe categorii sociale si medii de rezidenta",BUF110G,matrix,,matrix
"ABF Consumul mediu lunar de produse alimentare pe o persoana, pe categorii sociale si medii de rezidenta",BUF110I,matrix,,matrix
"ABF Consumul mediu lunar de produse alimentare pe o persoana, pe categorii sociale, macroregiuni si regiuni de dezvoltare",BUF110J,matrix,,matrix
AIG Cheltuielile medii lunare pe o gospodarie pentru cumpararea de marfuri nealimentare pe categorii de marfuri  si principalele categorii sociale,BUF111G,matrix,,matrix
"ABF Cheltuielile medii lunare pe o gospodarie pentru cumpararea de marfuri nealimentare pe categorii de marfuri  si principalele categorii sociale, pe medii de rezidenta",BUF111I,matrix,,matrix
"ABF Cheltuielile medii lunare pe o gospodarie pentru cumpararea de marfuri nealimentare pe categorii de marfuri si principalele categorii sociale, pe macroregiuni si regiuni de dezvoltare",BUF111J,matrix,,matrix
"AIG Consumul alimentar mediu zilnic pe o persoana, exprimat in calorii si factori nutritivi, pe principalele categorii sociale si medii de rezidenta",BUF112G,matrix,,matrix
"ABF Consumul alimentar mediu zilnic pe o persoana, pe elemente componente ale consumului alimentar, exprimat in calorii si factori nutritivi, pe principalele categorii sociale si medii de rezidenta",BUF112I,matrix,,matrix
"ABF Consumul alimentar mediu zilnic pe o persoana, pe elemente componente ale consumului alimentar, exprimat in calorii si factori nutritivi, pe principalele categorii sociale, macroregiuni si regiuni de dezvoltare",BUF112J,matrix,,matrix
AIG Cantitatile medii lunare de produse agricole alimentare si nealimentare cumparate de o gospodarie pe principalele produse agricole cumparate si principalele categorii sociale,BUF113G,matrix,,matrix
"ABF Cantitatile de produse agroalimentare cumparate de o gospodarie pe categorii de produse si principalele categorii sociale, pe medii de rezidenta - medii lunare pe o persoana",BUF113I,matrix,,matrix
"ABF Cantitatile de produse agroalimentare cumparate de o gospodarie pe categorii de produse si principalele categorii sociale, pe macroregiuni si regiuni de dezvoltare - medii lunare pe o persoana",BUF113J,matrix,,matrix
AIG Cheltuielile medii lunare pe o gospodarie pentru cumpararea produselor agricole alimentare si nealimentare pe categorii de produse si principalele categorii sociale,BUF114F,matrix,,matrix
"ABF Cheltuielile pentru cumpararea produselor agroalimentare pe categorii de produse si principalele categorii sociale, pe medii de rezidenta - medii lunare pe o persoana",BUF114I,matrix,,matrix
"ABF Cheltuielile pentru cumpararea produselor agroalimentare pe categorii de produse si principalele categorii sociale, pe macroregiuni si regiuni de dezvoltare - medii lunare pe o persoana",BUF114J,matrix,,matrix
AIG Cheltuielile medii lunare pe o gospodarie pentru plata serviciilor,BUF115A,matrix,,matrix
"ABF Cheltuielile medii lunare pe o gospodarie pentru plata serviciilor pe principalele categorii sociale, pe medii de rezidenta",BUF115I,matrix,,matrix
"ABF Cheltuielile medii lunare pe o gospodarie pentru plata serviciilor pe principalele categorii sociale, pe macroregiuni si regiuni de dezvoltare",BUF115J,matrix,,matrix
"Ponderea gospodariilor care nu au putut efectua la timp unele cheltuieli, dupa statutul ocupational al capului gospodariei, in total gospodarii din fiecare categorie
",CAV101A,matrix,,matrix
"Ponderea gospodariilor care nu au putut efectua la timp unele cheltuieli, dupa marimea gospodariei, in total gospodarii din fiecare categorie
",CAV101B,matrix,,matrix
"Ponderea gospodariilor care nu au putut efectua la timp unele cheltuieli, pe medii de rezidenta, in total gospodarii din fiecare categorie
",CAV101C,matrix,,matrix
"Ponderea gospodariilor dupa tipul cheltuielilor care nu au putut fi platite la timp, pe statutul ocupational al capului gospodariei, in total gospodarii care nu au putut plati la timp unele cheltuieli din fiecare categorie 
",CAV101D,matrix,,matrix
"Ponderea gospodariilor dupa tipul cheltuielilor care nu au putut fi platite la timp, pe marimea gospodariei, in total gospodarii care nu au putut plati la timp unele cheltuieli din fiecare categorie 
",CAV101E,matrix,,matrix
"Ponderea gospodariilor dupa tipul cheltuielilor care nu au putut fi platite la timp, pe medii de rezidenta, in total gospodarii care nu au putut plati la timp unele cheltuieli din fiecare categorie 
",CAV101F,matrix,,matrix
"Ponderea gospodariilor dupa cheltuielile pe care si le pot permite, pe statutul ocupational al capului gospodariei, in total gospodarii din fiecare categorie
",CAV101G,matrix,,matrix
"Ponderea gospodariilor dupa cheltuielile pe care si le pot permite, pe marimea gospodariei, in total gospodarii din fiecare categorie
",CAV101H,matrix,,matrix
"Ponderea gospodariilor dupa cheltuielile pe care si le pot permite, pe medii de rezidenta, in total gospodarii din fiecare categorie
",CAV101I,matrix,,matrix
"Structura gospodariilor dupa masura in care fac fata cheltuielilor curente, pe statutul ocupational al capului gospodariei
",CAV101J,matrix,,matrix
"Structura gospodariilor dupa masura in care fac fata cheltuielilor curente, pe marimea gospodariei
",CAV101K,matrix,,matrix
"Structura gospodariilor dupa masura in care fac fata cheltuielilor curente, pe medii de rezidenta
",CAV101L,matrix,,matrix
"Structura gospodariilor dupa tipul locuintei ocupate, pe statutul ocupational al capului gospodariei
",CAV101M,matrix,,matrix
"Structura gospodariilor dupa tipul locuintei ocupate, pe marimea gospodariei
",CAV101N,matrix,,matrix
"Structura gospodariilor dupa tipul locuintei ocupate, pe medii de rezidenta
",CAV101O,matrix,,matrix
"Ponderea gospodariilor cu probleme ale locuintei pe statutul ocupational al capului gospodariei, in total gospodarii din fiecare categorie 
",CAV101P,matrix,,matrix
"Ponderea gospodariilor cu probleme ale locuintei pe marimea gospodariei, in total gospodarii din fiecare categorie 
",CAV101R,matrix,,matrix
"Ponderea gospodariilor cu probleme ale locuintei pe medii de rezidenta, in total gospodarii din fiecare categorie 
",CAV101S,matrix,,matrix
"Ponderea gospodariilor dupa tipul de probleme ale locuintei, pe statutul ocupational al capului gospodariei, in total gospodarii cu probleme ale locuintei din fiecare categorie
",CAV101T,matrix,,matrix
"Ponderea gospodariilor dupa tipul de probleme ale locuintei, pe marimea gospodariei, in total gospodarii cu probleme ale locuintei din fiecare categorie
",CAV101U,matrix,,matrix
"Ponderea gospodariilor dupa tipul de probleme ale locuintei, pe medii de rezidenta, in total gospodarii cu probleme ale locuintei din fiecare categorie
",CAV101V,matrix,,matrix
"Ponderea gospodariilor cu imprumuturi, dupa statutul ocupational al capului gospodariei, in total gospodarii din fiecare categorie
",CAV102A,matrix,,matrix
"Ponderea gospodariilor cu imprumuturi, dupa marimea gospodariei, in total gospodarii din fiecare categorie
",CAV102B,matrix,,matrix
"Ponderea gospodariilor cu imprumuturi, pe medii de rezidenta, in total gospodarii din fiecare categorie
",CAV102C,matrix,,matrix
"Structura gospodariilor dupa statutul de ocupare a locuintei principale, pe statutul ocupational al capului gospodariei
",CAV102G,matrix,,matrix
"Structura gospodariilor dupa statutul de ocupare a locuintei principale, pe marimea gospodariei
",CAV102H,matrix,,matrix
"Structura gospodariilor dupa statutul de ocupare a locuintei principale, pe medii de rezidenta
",CAV102I,matrix,,matrix
"Ponderea gospodariilor dupa tipul de bunuri de folosinta indelungata din dotare, pe statutul ocupational al capului gospodariei, in total gospodarii din fiecare categorie 
",CAV102J,matrix,,matrix
"Ponderea gospodariilor dupa tipul de bunuri de folosinta indelungata din dotare, pe marimea gospodariei, in total gospodarii din fiecare categorie 
",CAV102K,matrix,,matrix
"Ponderea gospodariilor dupa tipul de bunuri de folosinta indelungata din dotare, pe medii de rezidenta, in total gospodarii din fiecare categorie 
",CAV102L,matrix,,matrix
"Ponderea gospodariilor dupa dotarea utilitara a locuintelor, pe statutul ocupational al capului gospodariei, in total gospodarii din fiecare categorie 
",CAV102M,matrix,,matrix
"Ponderea gospodariilor dupa dotarea utilitara a locuintelor, pe marimea gospodariei, in total gospodarii din fiecare categorie 
",CAV102N,matrix,,matrix
"Ponderea gospodariilor dupa dotarea utilitara a locuintelor, pe medii de rezidenta, in total gospodarii din fiecare categorie 
",CAV102O,matrix,,matrix
"Structura gospodariilor dupa numarul camerelor de locuit, pe statutul ocupational al capului gospodariei
",CAV102P,matrix,,matrix
"Structura gospodariilor dupa numarul camerelor de locuit, pe marimea gospodariei
",CAV102R,matrix,,matrix
"Structura gospodariilor dupa numarul camerelor de locuit, pe medii de rezidenta
",CAV102S,matrix,,matrix
"Ponderea gospodariilor dupa factorii care influenteaza mediul in care se afla locuinta, pe statute ocupationale ale capului gospodariei, in total gospodarii din fiecare categorie
",CAV102T,matrix,,matrix
"Ponderea gospodariilor dupa factorii care influenteaza mediul in care se afla locuinta, pe marimea gospodariei, in total gospodarii din fiecare categorie
",CAV102U,matrix,,matrix
"Ponderea gospodariilor dupa factorii care influenteaza mediul in care se afla locuinta, pe medii de rezidenta, in total gospodarii din fiecare categorie
",CAV102V,matrix,,matrix
"Ponderea gospodariilor dupa factorii care influenteaza mediul in care se afla locuinta, pe tipul locuintei, in total gospodarii din fiecare categorie
",CAV102X,matrix,,matrix
"Structura persoanelor de 16 ani si peste dupa opinia privind starea de sanatate, pe sexe
",CAV103A,matrix,,matrix
"Structura persoanelor de 16 ani si peste dupa opinia privind starea de sanatate, pe grupe de varsta
",CAV103B,matrix,,matrix
"Structura persoanelor de 16 ani si peste dupa opinia privind starea de sanatate, pe statute ocupationale 
",CAV103C,matrix,,matrix
"Ponderea persoanelor de 16 ani si peste care sufera de o boala cronica sau invaliditate, pe sexe, in total persoane de 16 ani si peste din fiecare categorie
",CAV103E,matrix,,matrix
"Ponderea persoanelor de 16 ani si peste care sufera de o boala cronica sau invaliditate, pe grupe de varsta, in total persoane de 16 ani si peste din fiecare categorie
",CAV103F,matrix,,matrix
"Ponderea persoanelor de 16 ani si peste care sufera de o boala cronica sau invaliditate, pe statute ocupationale , in total persoane de 16 ani si peste din fiecare categorie",CAV103G,matrix,,matrix
"Ponderea persoanelor de 16 ani si peste a caror activitate zilnica a fost afectata de o problema de sanatate pe perioada de cel putin 6 luni, pe sexe, in total persoane de 16 ani si peste din fiecare categorie
",CAV103I,matrix,,matrix
"Ponderea persoanelor de 16 ani si peste a caror activitate zilnica a fost afectata de o problema de sanatate pe perioada de cel putin 6 luni, pe grupe de varsta, in total persoane de 16 ani si peste din fiecare categorie
",CAV103J,matrix,,matrix
"Ponderea persoanelor de 16 ani si peste a caror activitate zilnica a fost afectata de o problema de sanatate pe perioada de cel putin 6 luni, pe statute ocupationale , in total persoane de 16 ani si peste din fiecare categorie
",CAV103K,matrix,,matrix
"Ponderea persoanelor de 16 ani si peste care nu au putut sa consulte un medic specialist, pe sexe, in total persoane de 16 ani si peste din fiecare categorie
",CAV103M,matrix,,matrix
"Ponderea persoanelor de 16 ani si peste care nu au putut sa consulte un medic specialist, pe grupe de varsta, in total persoane de 16 ani si peste din fiecare categorie
",CAV103N,matrix,,matrix
"Ponderea persoanelor de 16 ani si peste care nu au putut sa consulte un medic specialist, pe statute ocupationale, in total persoane de 16 ani si peste din fiecare categorie
",CAV103O,matrix,,matrix
"Structura persoanelor de 16 ani si peste care nu au putut sa consulte un medic specialist, dupa motivul invocat, pe sexe
",CAV103R,matrix,,matrix
"Structura persoanelor de 16 ani si peste care nu au putut sa consulte un medic specialist, dupa motivul invocat, pe grupe de varsta
",CAV103S,matrix,,matrix
